,condition,card2vec,drugName
1896,314,"[0.14649951457977295, -0.6471357345581055, -0.33741411566734314, 0.5464479923248291, 0.4170965850353241, 0.30193787813186646, -0.7403819561004639, -0.3160472512245178, 0.32079124450683594, 0.21187938749790192, 0.22174689173698425, 0.9517621397972107, -0.5142709612846375, -0.7640657424926758, -0.10969477146863937, 0.13092227280139923, 0.12659013271331787, -0.053607065230607986, -0.15363164246082306, 0.7782144546508789, 0.4501469135284424, -0.015711713582277298, -0.10640253871679306, -0.3129570484161377, 0.009263517335057259, 0.3951985239982605, 0.3718942105770111, -0.23696446418762207, -0.3308013081550598, 0.2801617681980133, 0.30166158080101013, 0.37633800506591797, 0.11945723742246628, 0.0895632654428482, -0.07210873812437057, -0.0591566264629364, 0.10050194710493088, 0.8603973984718323, -0.10900219529867172, -0.03000224381685257, 0.2843755781650543, 0.1273476928472519, 0.32028132677078247, 0.3059721291065216, -0.44802895188331604, 0.45106247067451477, -0.8379808664321899, -0.13649488985538483, 0.36863836646080017, -0.12581853568553925, -0.25088372826576233, -0.15900097787380219, 0.7443370223045349, -0.06058363616466522, 0.7857181429862976, 0.7324293851852417, 0.13312266767024994, 0.5072754621505737, -0.018387887626886368, -0.9091725945472717, 0.4100325107574463, 0.8220990300178528, -0.11425265669822693, 0.1103537380695343]",1857
1897,173,"[0.3508462607860565, 0.4611961841583252, -0.2732445299625397, -0.9573543071746826, -0.2501019239425659, -0.13728535175323486, -0.3814767897129059, 0.27155065536499023, -0.6775417923927307, -0.32874152064323425, 0.23298320174217224, -0.26915696263313293, -0.6835809350013733, -1.462754487991333, -0.2964857518672943, 0.37290388345718384, -0.6275576949119568, 0.001828996930271387, 0.0373888723552227, 0.08932457864284515, -0.5303090810775757, -0.18422895669937134, 0.8252190351486206, -0.12205379456281662, 0.021459942683577538, -0.10497898608446121, -0.4697718024253845, 0.5594483613967896, 0.8620645403862, 1.4001491069793701, 0.9671961069107056, -0.0007801479077897966, -0.7305671572685242, -0.4553903341293335, 0.027407003566622734, -0.6846542954444885, 0.4691980481147766, 1.2628358602523804, -0.7446631193161011, 0.7915610671043396, 0.10558401793241501, -0.38528043031692505, -0.14432071149349213, -0.02181643433868885, -0.26459282636642456, -0.09477440267801285, 0.028694069012999535, -0.1939120888710022, -0.049821414053440094, -0.4441950023174286, -0.8078282475471497, 0.369779497385025, 0.6410881280899048, -0.7479482293128967, 0.916930079460144, -0.12967978417873383, 0.4885762333869934, 0.15300793945789337, 0.2706488072872162, 0.2669426202774048, 0.41716763377189636, 0.333103209733963, -0.3094496726989746, -1.066542387008667]",1315
1898,741,"[0.43644389510154724, 0.6936559081077576, -0.568691611289978, 0.5241448879241943, 0.07969600707292557, -0.38572776317596436, -0.782951295375824, -0.5403404831886292, -0.30580684542655945, -0.24976538121700287, -0.1694294959306717, 1.4546831846237183, -1.4892991781234741, -0.5019119381904602, 0.5055163502693176, 0.08942338079214096, -0.24073000252246857, 1.8812150955200195, 0.5867632627487183, -0.49635154008865356, 0.555237352848053, -1.078060507774353, -0.032132163643836975, 0.14503014087677002, 0.8679159283638, 1.0097019672393799, -0.07557380944490433, -0.5071873664855957, -0.7054697275161743, 0.08409065753221512, 0.20435021817684174, -0.77367103099823, -0.31996214389801025, 0.2381305992603302, -0.931928813457489, 0.8330228328704834, 0.5259099006652832, -0.3324032723903656, -1.6548622846603394, 0.6170743107795715, 0.05947200953960419, 0.7392558455467224, 0.40892818570137024, -0.1826493740081787, -0.1320500373840332, -0.7745302319526672, 0.41799551248550415, 0.8102843761444092, 0.4761200547218323, -0.9446262717247009, 0.5902585387229919, -0.2544403076171875, -0.24353162944316864, 0.5101116895675659, -0.4240371882915497, -0.43134060502052307, -0.2085915356874466, 0.11972980946302414, 1.461930274963379, -1.4086461067199707, -1.099589467048645, -0.6834217309951782, -0.8438565731048584, -0.9138087630271912]",3521
1899,624,"[0.3347550332546234, -0.05201959237456322, 0.08134277909994125, -0.35139697790145874, -0.03513574227690697, 0.47439953684806824, -0.015579862520098686, 0.14609494805335999, 0.2944872975349426, -0.4205998182296753, 0.36301904916763306, 0.06787548214197159, -0.4835352301597595, -0.5329914093017578, 0.0319642648100853, -0.07582908123731613, -0.024398207664489746, 0.008017309941351414, 0.3090376555919647, -0.24084314703941345, 0.5847355723381042, -0.20475175976753235, 0.012368020601570606, -0.16516554355621338, 0.02625759318470955, 0.2230265587568283, 0.07842837274074554, -0.1505517214536667, 0.36051177978515625, 0.441698282957077, 0.41147205233573914, -0.2842293381690979, -0.06451716274023056, 0.5037081241607666, 0.440487802028656, 0.47151145339012146, 0.3002317547798157, 0.1989087164402008, 0.03136666491627693, 0.27317026257514954, 0.13624988496303558, 0.07219815999269485, -0.16088300943374634, -0.08056694269180298, 0.3887062966823578, -0.07306943833827972, -0.07023932039737701, 0.24320858716964722, -0.0366884246468544, 0.2873450815677643, 0.25110694766044617, -0.2175937443971634, 0.11687065660953522, -0.008511110208928585, 0.2774946987628937, 0.0566059909760952, -0.18689966201782227, -0.04419359564781189, 0.4305516183376312, -0.41505977511405945, -0.15785735845565796, -0.3485005795955658, -0.36574241518974304, -0.024783503264188766]",1473
1900,506,"[0.4640745222568512, 0.5623729825019836, -0.029389536008238792, 1.1998515129089355, 0.5439030528068542, -0.3376000225543976, 1.0378175973892212, 0.1828807145357132, 0.15844909846782684, -0.5636176466941833, -0.6317117214202881, -0.2428463101387024, -0.5861908793449402, -0.544914722442627, -0.5989556312561035, 0.00046495566493831575, 0.477617472410202, -0.1476595550775528, 0.4944322109222412, -0.19730399549007416, 1.3748964071273804, -0.23128606379032135, 0.10031387954950333, -0.14893530309200287, -0.8652933239936829, -0.2488396316766739, -0.38716021180152893, -0.764613926410675, -0.4094533622264862, -0.44245344400405884, 1.2305989265441895, 0.5560116171836853, -0.7778298854827881, 0.3040848970413208, 0.09468099474906921, 1.2180981636047363, 0.3896254301071167, 0.33389341831207275, -0.586495578289032, 0.18666134774684906, 0.2858465313911438, 0.09187972545623779, 0.4096890091896057, -0.23051320016384125, 0.5905849933624268, -0.41765835881233215, -0.9366385340690613, 0.5220370292663574, -0.16775429248809814, -0.5509148240089417, -0.3175433874130249, -1.3517601490020752, 0.0538485012948513, -0.007709280122071505, 0.5216162204742432, 0.569500744342804, -0.8550505042076111, -1.3487603664398193, 0.029196223244071007, 0.5413200259208679, 0.37826454639434814, -0.018394725397229195, 0.04661666601896286, 0.318442702293396]",3216
1901,272,"[0.9181878566741943, 0.214119553565979, -0.8298428654670715, -0.3719870448112488, 0.1346711665391922, 1.1128729581832886, 0.08610737323760986, -0.7855803370475769, -0.09208261966705322, -0.3786493241786957, 0.6950196623802185, -0.7427282333374023, -0.7363046407699585, -0.5774467587471008, -0.5424578785896301, 0.24651998281478882, 0.5814739465713501, 0.5857205986976624, 1.669309139251709, 0.11439528316259384, 0.0956302210688591, 0.3961162269115448, -0.4170413613319397, -0.876758873462677, 0.8094056248664856, -1.2692469358444214, -0.09991982579231262, 0.3801751136779785, 0.18577054142951965, 0.6586331129074097, -0.714937686920166, -0.8633708357810974, -1.1186994314193726, -0.506271481513977, -0.17560388147830963, 0.8591892123222351, 0.7917107343673706, 0.9122048020362854, -0.215310737490654, 0.660750687122345, 0.1945415586233139, 0.0031240105163306, -0.4681428372859955, 0.6477736234664917, -0.4229816794395447, 0.5078577399253845, -1.345003604888916, 1.0079545974731445, 0.4594743549823761, 0.73818439245224, -0.129964217543602, 0.9136103987693787, 0.6169894337654114, -0.4770737886428833, 0.8506399393081665, 0.09651437401771545, -0.38066861033439636, 0.25202813744544983, -0.4714362919330597, 0.27746015787124634, -0.2676491439342499, -0.36012738943099976, -0.6035657525062561, 0.13025523722171783]",3405
1902,351,"[-0.17835360765457153, -0.3420068025588989, -0.49597492814064026, 0.7017058730125427, -0.012515581212937832, -0.3225993514060974, -0.4045582115650177, 0.5784844160079956, 0.4873617887496948, -0.6015797853469849, 0.43036046624183655, 0.4427574574947357, -0.5649635195732117, -0.727253794670105, 0.6956711411476135, 0.10375461727380753, 0.7293357849121094, -0.7500172853469849, 0.6579915285110474, -0.2337140589952469, 0.4694750905036926, 0.1911751925945282, -0.256832093000412, -0.03908773884177208, 0.3307148218154907, 0.49233222007751465, -0.20130717754364014, -0.46316128969192505, -0.13508939743041992, -0.6605971455574036, 0.37217095494270325, 0.3499159514904022, 1.0431852340698242, 0.8587124347686768, 0.14893129467964172, 0.3917101323604584, 0.6156116127967834, 0.5220569372177124, 0.2884371876716614, 0.1483801007270813, -0.6779412031173706, 0.5190000534057617, -0.3978109657764435, 0.033459197729825974, -0.10921815782785416, -0.164388969540596, 0.26518720388412476, -0.2839352488517761, 0.3754127323627472, -0.3780035376548767, -0.5439149141311646, -0.7269142866134644, 0.6536852717399597, 0.2814592719078064, 0.987670361995697, -0.38968971371650696, 0.07364730536937714, 0.8888137936592102, 0.861792266368866, -0.26063594222068787, 0.012070054188370705, -0.5655756592750549, -0.6747027635574341, 0.052514269948005676]",2447
1903,173,"[-0.033705953508615494, 0.5433682203292847, -0.4133240282535553, -1.039132833480835, -0.02893196977674961, 0.39695361256599426, -0.28966769576072693, 0.011995473876595497, -0.06878861784934998, -0.23571690917015076, 0.4856927692890167, 0.41633903980255127, -0.043430816382169724, -0.9020830392837524, -0.20821742713451385, -0.18635421991348267, -0.5593663454055786, 1.1160191297531128, -0.11242613196372986, 0.42784398794174194, -0.0006206533289514482, -0.3541286885738373, 0.7837790250778198, 0.31691932678222656, -0.28000208735466003, -0.5078147649765015, -0.1143810823559761, 0.4536677598953247, -0.37435176968574524, 0.08978667110204697, 0.6464018225669861, 0.40587085485458374, 0.04750440642237663, 0.32925987243652344, 0.44209104776382446, 0.2491839975118637, -0.2853216230869293, 0.37012505531311035, 0.08168277889490128, 0.060972392559051514, -0.15870416164398193, 0.36619049310684204, 0.3086233139038086, -0.05574789643287659, 0.2727014422416687, -0.02485092729330063, -0.2501131594181061, -0.8081433176994324, -0.4140532314777374, 0.30113279819488525, -0.7862517833709717, -0.4332652986049652, 0.13536125421524048, -0.3778636157512665, 0.8508592247962952, 0.6517550945281982, -0.6736299395561218, -0.20877230167388916, 1.055635690689087, -1.1329237222671509, 0.07495750486850739, 0.10607478767633438, -0.17506591975688934, 0.17777574062347412]",2972
1904,592,"[-0.45395269989967346, 0.2925441563129425, -0.4361439645290375, 0.4277750551700592, 0.403980016708374, 0.4024021029472351, 0.5111969113349915, -0.36488866806030273, 0.004288855940103531, -0.10233055800199509, 0.006572040729224682, 0.024102121591567993, -0.21977898478507996, -0.5248889327049255, -0.9889724254608154, -0.049727752804756165, 0.173668771982193, -0.7287890911102295, 0.45482560992240906, 0.9527974724769592, 1.3439744710922241, 0.5184414982795715, 0.6398938298225403, -0.7835833430290222, -0.013840874657034874, -0.16816575825214386, 0.017567334696650505, 0.3173115849494934, -0.6801727414131165, 0.8043806552886963, 1.1204917430877686, -0.8362014889717102, -1.0245071649551392, 0.3798561692237854, -0.13491056859493256, 0.4095291495323181, -0.16600389778614044, 0.5923113226890564, -0.06580168753862381, -0.32276594638824463, -0.9391505122184753, 0.13163679838180542, 0.2752688229084015, -0.27009230852127075, 0.9159243106842041, 0.5371754169464111, -0.9749847650527954, -0.03041054680943489, 0.22127464413642883, 0.00945082027465105, 0.4874453842639923, 0.33573922514915466, -0.19107109308242798, -0.48326361179351807, 0.06486277282238007, 0.3869040906429291, -0.6800551414489746, 0.19936968386173248, -0.07418728619813919, 0.38919466733932495, -0.22941266000270844, -0.5442944765090942, -0.3401132822036743, -0.019163619726896286]",2623
1905,562,"[0.36989980936050415, 0.7284218072891235, 0.06586051732301712, 1.1833112239837646, 0.5797067284584045, -0.8814958333969116, -0.39342278242111206, 0.45778751373291016, -0.3519085943698883, 0.011625740677118301, 0.5542451739311218, 0.23900175094604492, 0.5859499573707581, -0.623773992061615, 0.5903013348579407, 0.00471250107511878, 0.5129285454750061, -0.17226147651672363, -1.1751998662948608, -0.685839056968689, 0.5701557397842407, -0.335549920797348, 0.6888708472251892, 0.5401105880737305, 0.520440399646759, -0.18255600333213806, -0.3062115013599396, -0.7729454636573792, 0.22127076983451843, 0.48605549335479736, 0.09756065160036087, 0.2599874436855316, -0.4951843023300171, 0.043809231370687485, 0.12119195610284805, -0.5054527521133423, 1.0302937030792236, 0.9514782428741455, -0.020846039056777954, 0.8314509987831116, 0.8369405269622803, -0.2670780122280121, -0.1493360996246338, -0.8323730826377869, -0.4640023112297058, -0.1366976946592331, -1.1693998575210571, 0.20275583863258362, -0.2564714252948761, 0.2877378463745117, 0.3783477544784546, 0.5631911754608154, 0.7042516469955444, -0.9575943946838379, -0.1558888703584671, 0.32629677653312683, -0.5485210418701172, 0.6127564907073975, 0.5656108856201172, -0.2025381177663803, -0.3204684257507324, 0.16694366931915283, -0.9206803441047668, 0.60035640001297]",2529
1906,444,"[-0.12381820380687714, 0.6565706133842468, -1.1218687295913696, 0.5521560907363892, -0.21754693984985352, -0.6942552924156189, -0.3155163526535034, -0.28240877389907837, -0.4854389429092407, -0.5563821792602539, 0.38789382576942444, 0.7594430446624756, -1.1536750793457031, -0.5985572934150696, 0.5409397482872009, 0.1830357015132904, 0.6997926235198975, -0.930427610874176, 0.08369322121143341, 0.20376728475093842, 0.9893882870674133, 0.6220006942749023, -0.4705576002597809, 1.118194818496704, 0.4189174473285675, -0.18401524424552917, 0.28466013073921204, -0.22964860498905182, -0.1296221762895584, -0.1823722869157791, 0.6756629347801208, 0.574916422367096, -1.5890352725982666, -0.28278082609176636, -0.40397414565086365, -0.5255125164985657, 0.6120039224624634, -0.3482421934604645, -0.8777249455451965, 0.41159144043922424, -0.9377856254577637, 1.5643314123153687, -0.4280353784561157, -0.27295947074890137, -0.5449188351631165, 0.2273148000240326, 0.8929996490478516, -0.06093021482229233, 0.31953272223472595, 0.303327351808548, -1.1388782262802124, 0.6003500819206238, 0.3911778926849365, 0.5299919247627258, 0.39118170738220215, 0.44244739413261414, -1.3599642515182495, 0.8569693565368652, 0.1907273381948471, -0.3508985638618469, 0.1305030882358551, -0.7696331739425659, -0.7483314871788025, 0.29698646068573]",1473
1907,456,"[-0.6265285015106201, -0.520859956741333, 0.3423200845718384, 0.4167481064796448, 0.10482661426067352, 0.45752888917922974, 0.06911487132310867, -0.07220378518104553, 0.43385598063468933, 0.02963247336447239, 0.14405828714370728, 0.3737688362598419, 0.20410722494125366, 0.04515768215060234, -0.01501742098480463, -0.2824924886226654, 0.48004430532455444, -0.027002237737178802, -0.3130838871002197, -0.14755162596702576, 0.25523641705513, -0.11405221372842789, 0.2898464500904083, 0.24453017115592957, 0.3652363121509552, 0.5434952974319458, 0.012905014678835869, -0.01116404589265585, -0.325525164604187, -0.08054764568805695, 0.4522894620895386, 0.03367115184664726, 0.031702518463134766, -0.4833950102329254, 0.11637626588344574, 0.12418878823518753, -0.11696159094572067, 0.5689207911491394, 0.3617079257965088, -0.19198748469352722, 0.20662447810173035, -0.14908923208713531, -0.09202156960964203, -0.19226263463497162, 0.0701780840754509, -0.1252739131450653, -0.13914591073989868, -0.2876538932323456, 0.5257868766784668, -0.1714521050453186, 0.08094917237758636, -0.07614072412252426, 0.28909406065940857, 0.38969922065734863, 0.2814708948135376, 0.2098335474729538, -0.12375082075595856, 0.2418414205312729, 0.3229649066925049, -0.13834156095981598, -0.5861395597457886, -0.3059300482273102, -0.5417870283126831, 0.27700793743133545]",1682
1908,131,"[-0.08400482684373856, -0.04487478733062744, -0.2915096580982208, 0.9490878582000732, 0.25390684604644775, 0.4196614623069763, -0.12898679077625275, 0.32766959071159363, -0.2294895499944687, 0.45598629117012024, 0.22783377766609192, 0.19469481706619263, -0.3925909698009491, -0.292527973651886, 0.20516976714134216, -0.4223666787147522, -0.10152368992567062, 0.21513786911964417, -0.41371098160743713, -0.1333882063627243, 1.3351812362670898, -0.4316643178462982, -0.16086578369140625, -0.44923901557922363, 0.9803726077079773, -0.12500247359275818, -1.0566424131393433, -0.0674106776714325, -0.8758302330970764, 0.8439490795135498, 0.8055267333984375, -0.18336287140846252, -0.13685789704322815, 0.40135738253593445, -0.2658074200153351, -0.0970022901892662, 0.6750537157058716, 0.7145072221755981, -0.0733441486954689, -0.2953440845012665, -0.3444875180721283, -0.2950217127799988, -0.45521193742752075, -0.3144564926624298, -0.08289412409067154, -0.13878726959228516, -0.8759577870368958, 0.44874027371406555, 0.8656072616577148, 0.08730883151292801, 0.20579442381858826, 0.08279114216566086, 0.28011611104011536, 0.03840816393494606, 0.38420820236206055, 0.3464128077030182, -0.4070948362350464, 0.24429695308208466, 0.34881389141082764, 0.06675703078508377, -0.3641413748264313, 0.15115702152252197, -0.2086453139781952, -0.013107599690556526]",1865
1909,272,"[0.08560021221637726, -0.12170148640871048, -0.23824664950370789, 0.21467316150665283, 0.2314627766609192, -0.1808149516582489, -0.11974602192640305, -0.2940582036972046, 0.09393946826457977, 0.029514020308852196, 0.1934112310409546, -0.009395211935043335, -0.41823846101760864, -0.566102921962738, 0.19635537266731262, 0.12626798450946808, 0.2418426126241684, -0.12634070217609406, -0.047085560858249664, 0.014635935425758362, 0.052523404359817505, 0.02854486182332039, -0.06454504281282425, -0.2465197890996933, 0.008456911891698837, -0.02103906124830246, -0.18501639366149902, 0.036287665367126465, -0.39457589387893677, 0.00386033090762794, -0.07538241147994995, 0.28598901629447937, -0.10813982784748077, 0.32697978615760803, 0.15051792562007904, -0.13892397284507751, -0.2027132362127304, 0.2984600067138672, -0.003816311713308096, -0.009102050215005875, 0.19613584876060486, 0.15247662365436554, -0.02028060145676136, 0.018819909542798996, 0.008747260086238384, -0.13685861229896545, 0.09839940071105957, 0.0018535956041887403, 0.30768686532974243, -0.020174304023385048, -0.37061867117881775, -0.1712280660867691, 0.02042439393699169, -0.1719672679901123, 0.27906110882759094, -0.09557154029607773, -0.6453206539154053, 0.062429171055555344, 0.1571856439113617, 0.0005869875894859433, -0.059472791850566864, 0.015172692015767097, -0.29489606618881226, 0.07780856639146805]",1037
1910,214,"[0.6727190017700195, 0.0005932298954576254, 0.02577115409076214, -0.39416977763175964, 0.3141110837459564, 0.2503824532032013, 0.2345207780599594, 0.31059637665748596, 0.7940747737884521, -0.1544472575187683, 1.0001806020736694, -0.02456686459481716, -0.033049408346414566, -0.48077088594436646, -0.36471182107925415, -0.19291052222251892, -0.6627347469329834, -0.7237998843193054, -0.43002498149871826, -0.03262908756732941, 0.7223618030548096, -0.5146132111549377, 0.3949173092842102, -0.6189876794815063, -0.8347919583320618, -0.03993188589811325, 0.34378111362457275, 0.2347743660211563, 0.26251959800720215, 0.3401539623737335, 1.08376145362854, -0.7702900171279907, -1.0504568815231323, -0.05684247985482216, 0.4706338047981262, 0.04130660369992256, 0.1972261369228363, 0.8593431115150452, 0.024174926802515984, 0.8095332384109497, 0.19911032915115356, 0.8636367321014404, 0.7773569822311401, -0.917327344417572, 0.4974236488342285, 0.06478676944971085, -0.31091398000717163, 0.018146740272641182, 0.046833887696266174, -0.6654378771781921, 0.6435149312019348, 0.11159735918045044, 0.6432127952575684, -0.6105789542198181, 0.2577075958251953, -0.0843646302819252, 0.3746492862701416, 0.33418217301368713, 0.4778452515602112, -0.22661156952381134, -0.0854802131652832, -0.6926152110099792, -0.2894306778907776, -0.752766489982605]",453
1911,365,"[0.14672288298606873, -0.7696228623390198, -0.603722870349884, 1.0056077241897583, 0.8072465658187866, -0.3706585466861725, -0.18034452199935913, -0.40467268228530884, -0.14528264105319977, -0.23064398765563965, -0.5259476900100708, 0.6666299104690552, 0.29289770126342773, -2.3681581020355225, 1.2986962795257568, -0.23120293021202087, 0.27837440371513367, 0.917074978351593, -0.15268205106258392, -0.2340368926525116, -0.6005479097366333, -0.29665103554725647, -0.011568021029233932, -0.6333929896354675, 0.5860245227813721, 0.6581515073776245, 0.018343349918723106, 0.2952495217323303, 0.5820783376693726, 0.13528604805469513, 0.4803274869918823, 1.0817363262176514, -0.5699191093444824, -1.256151556968689, 0.09111163765192032, -0.846592128276825, 0.3286534249782562, 0.7979378700256348, -0.6995741128921509, 0.9177843928337097, 0.7620283961296082, 1.1567918062210083, 0.02157207578420639, -0.1958688199520111, 0.2663847506046295, 0.050547875463962555, 0.49198445677757263, 0.06106126308441162, -0.05638609826564789, 0.6112052202224731, -0.3260384798049927, -0.3703894317150116, 0.594255268573761, -1.5452829599380493, 0.9731687903404236, -0.03794918581843376, -0.12050677090883255, -0.16025422513484955, -0.05293193832039833, -1.3054119348526, 0.3488944470882416, 0.0559510737657547, -0.22794482111930847, 0.3771176338195801]",2076
1912,592,"[0.4105320870876312, 0.08014591038227081, -1.3757902383804321, 0.044762834906578064, 0.6570343375205994, 0.40575486421585083, 0.1711118221282959, -0.9228367209434509, 0.2185404747724533, -0.23580877482891083, 0.09758735448122025, 0.16266430914402008, -0.28637227416038513, -0.4430393576622009, 0.17374464869499207, -0.9186592698097229, 1.3495272397994995, -0.35491281747817993, -0.19491775333881378, -0.4405931234359741, 0.03415035828948021, 0.24773083627223969, 0.7813861966133118, -0.9103534817695618, 0.5128350257873535, -0.44785794615745544, 0.2557440996170044, -0.7656938433647156, -0.5142078995704651, 0.47616463899612427, -0.3646770119667053, -0.6793519258499146, 0.23876450955867767, -0.5959398150444031, -1.119159460067749, 0.6223633289337158, 0.3488987386226654, 1.2835735082626343, 0.1800316721200943, 0.31245195865631104, -0.03523106127977371, 1.0848249197006226, -0.04844050854444504, -1.326841115951538, 0.14895841479301453, -0.3688056766986847, -0.10883191227912903, -0.1446092575788498, 0.3598528206348419, 0.6529600620269775, -0.5249969959259033, 0.35327696800231934, 0.23866485059261322, -0.7405732274055481, 0.8492974042892456, -0.19727061688899994, -1.4467636346817017, 0.3543045222759247, -0.26089388132095337, -0.961688756942749, 0.3683602809906006, -0.40736478567123413, 0.6660398840904236, 0.7796369791030884]",687
1913,592,"[0.4730556011199951, 0.11323191225528717, -1.3360698223114014, 0.12982015311717987, 0.702466607093811, 0.42841657996177673, 0.36212146282196045, -0.950337827205658, 0.19939422607421875, -0.1303108036518097, 0.12600912153720856, 0.22387196123600006, -0.23444122076034546, -0.5406287908554077, 0.04746253043413162, -1.1023155450820923, 1.243949294090271, -0.44738882780075073, 0.00860229879617691, -0.5269418954849243, 0.06601721793413162, 0.4536778926849365, 0.7147300243377686, -0.8278618454933167, 0.4198327660560608, -0.4876541495323181, 0.16968953609466553, -0.5956762433052063, -0.4312506914138794, 0.3954823315143585, -0.19616059958934784, -0.5451332330703735, -0.14217767119407654, -0.5822002291679382, -1.3112066984176636, 0.6764655113220215, 0.3572376072406769, 1.2558894157409668, 0.29494500160217285, 0.4984380304813385, 0.176010400056839, 1.2043975591659546, -0.018140284344553947, -1.4206887483596802, 0.1778268665075302, -0.28152158856391907, -0.1425783634185791, -0.24488674104213715, 0.33792221546173096, 0.5182130932807922, -0.6429001688957214, 0.3465893268585205, 0.2469060868024826, -0.6005181074142456, 0.8503007292747498, -0.2190859466791153, -1.4240226745605469, 0.45403626561164856, -0.11319894343614578, -0.8600083589553833, 0.4212705194950104, -0.3404865860939026, 0.7153357863426208, 0.5851876139640808]",126
1914,240,"[0.5151625275611877, 1.2062060832977295, 0.011625184677541256, 1.065906286239624, 0.8170059323310852, 0.2097274363040924, 0.8326238393783569, 0.8633473515510559, -1.279074788093567, 0.28342264890670776, 0.7530638575553894, 1.2450042963027954, 0.2076146900653839, -1.4293256998062134, 0.2916172444820404, -0.5113911628723145, 0.23504458367824554, 0.8468727469444275, 0.12670530378818512, 0.8798818588256836, 0.39049556851387024, 0.27400827407836914, 0.4439393877983093, -0.0927768349647522, 0.7567824125289917, -0.5234197974205017, -0.5121811628341675, -0.7409343719482422, 0.37481972575187683, -1.052716612815857, 0.9290606379508972, 0.09138412773609161, -1.1006444692611694, -1.475034236907959, 0.1224985420703888, 0.5604897737503052, -0.22394242882728577, 0.44862544536590576, 0.20946314930915833, 0.35344111919403076, 0.0909830629825592, 0.8629225492477417, 0.5947818160057068, -1.0633437633514404, -0.07911848276853561, 0.2995070815086365, -0.534596860408783, 1.4573413133621216, 0.3986413776874542, -0.3579111695289612, -0.44968220591545105, -0.7744224071502686, -1.2352771759033203, -1.055388331413269, -0.7240081429481506, -0.5957757830619812, -0.7110190391540527, 1.5107837915420532, 0.36619096994400024, -0.8405833840370178, 0.040665991604328156, 0.8869999647140503, -1.2861989736557007, -0.4232567846775055]",1882
1915,173,"[0.6051996350288391, -0.15128947794437408, 0.4218205213546753, -1.3199979066848755, 0.6860243082046509, 0.14470089972019196, -0.6099920868873596, 0.5575812458992004, -0.09735466539859772, -1.0460271835327148, 0.48072004318237305, -0.03154413774609566, -0.5782920718193054, -0.5800806879997253, -0.2982734739780426, -0.010403047315776348, -0.3648759722709656, 1.0744566917419434, 0.17941413819789886, -0.9212620854377747, -0.08254159241914749, -0.4308258593082428, -0.9203795790672302, -0.35085228085517883, 0.12829123437404633, -1.2855165004730225, 0.059491436928510666, 0.004070444032549858, -1.6949803829193115, 0.20082850754261017, -0.3413126766681671, -0.7502623200416565, -0.7980180382728577, 0.8269621729850769, 0.7741751074790955, 0.6240139007568359, -0.4057638645172119, -0.4363076686859131, -1.0124315023422241, -0.5556718707084656, 0.7631202936172485, -1.1538938283920288, -0.7960695028305054, -0.8894124031066895, -0.46436774730682373, -0.7708981037139893, -1.3436009883880615, 0.36547669768333435, 0.6313101649284363, -0.6120088696479797, 0.5168588757514954, -0.3655034005641937, -0.07437705248594284, 0.1456369310617447, 0.23439835011959076, -1.138971209526062, -1.1740854978561401, 0.1426534801721573, 1.200584053993225, -0.5094830393791199, -0.0331299714744091, -0.6038402318954468, -0.73284512758255, -0.08840840309858322]",1315
1916,173,"[0.18136754631996155, 0.07402662932872772, -0.7313230037689209, -0.10577407479286194, 0.33008691668510437, -0.08373649418354034, 0.11831352114677429, 0.2594786584377289, -0.05290446802973747, 0.1938338279724121, 0.4148925840854645, -0.43652090430259705, -1.0508040189743042, -0.6518380641937256, 0.31972986459732056, 0.40873071551322937, 0.6097044944763184, -0.22090482711791992, -0.6219565272331238, -0.20618091523647308, -0.05066697299480438, -0.4131774604320526, -0.4356546103954315, -0.3117305338382721, 0.5280351042747498, -0.15180549025535583, -0.5165138840675354, -0.09513144195079803, -0.17028510570526123, -0.2617449164390564, -0.13925105333328247, 0.4987674057483673, -0.44115394353866577, 0.23341944813728333, -0.35405638813972473, 0.6273685693740845, 0.26332542300224304, 0.5477291345596313, -0.41999539732933044, 0.3664579689502716, 0.44989538192749023, 0.14102734625339508, 0.19017913937568665, 0.27332180738449097, -0.06223373860120773, -0.05497182905673981, -0.5502248406410217, -0.2766903042793274, 0.19050537049770355, -0.4687315821647644, -0.5938806533813477, -0.7379159927368164, 0.34266236424446106, 0.6127089858055115, 0.7993928790092468, 0.4304701089859009, 0.12405817955732346, 0.0005362118827179074, 0.18895871937274933, -0.4370834529399872, 0.49055030941963196, -0.27457308769226074, -0.2298690229654312, 0.2634541988372803]",1315
